UID,Title,PublicationDate,PublicationYear
27671833,effect of metal cation antacids on the pharmacokinetics of 1200 mg raltegravir,2016 Nov,2016
27658235,current heavy alcohol consumption is associated with greater cognitive impairment in older adults,2016 Nov,2016
27638501,hazardous alcohol use associated with increased sexual risk behaviors among people who inject drugs,2016 Nov,2016
27636237,haart breaking review of alternative antiretroviral administration practical considerations with crushing and enteral tube scenarios,2016 Nov,2016
27583777,thermoresponsive polymer nanoparticles co deliver rsv f trimers with a tlr 7 8 adjuvant,2016 Oct 19,2016
27573692,effect of hiv infection on the surgical chemo and radiotherapy management of breast cancer a prospective cohort study,2016 Oct,2016
27552003,surveillance monitoring for safety of in utero antiretroviral therapy exposures current strategies and challenges,2016 Nov,2016
27546463,acute leg ischaemia in an hiv infected patient receiving antiretroviral treatment,2017,2017
27546069,hiv associated neurodevelopmental delay prevalence predictors and persistence in relation to antiretroviral therapy initiation and viral suppression,2016 Nov,2016
27531615,hepatitis c virus transmission among human immunodeficiency virus infected men who have sex with men modeling the effect of behavioral and treatment interventions,2016 Dec,2016
27441758,helix grafted pleckstrin homology domains suppress hiv 1 infection of cd4 positive cells,2016 Oct 17,2016
27341498,cryptosporidium canis in two mexican toddlers,2016 Nov,2016
27294308,universal antiretroviral treatment eligibility for children and adolescents living with hiv a new era,2016 Nov,2016
27289369,assessing adherence to antiretroviral therapy in a rural paediatric cohort in kwazulu natal south africa,2016 Nov,2016
27276181,risk factors for presumed bacterial pneumonia among hiv uninfected children hospitalized in soweto south africa,2016 Nov,2016
27246279,erratum to sharing of investigational drug among participants in the voice trial,2016 Nov,2016
27146828,can short term use of electronic patient adherence monitoring devices improve adherence in patients failing second line antiretroviral therapy evidence from a pilot study in johannesburg south africa,2016 Nov,2016
27146827,sharing of investigational drug among participants in the voice trial,2016 Nov,2016
27125243,roles and functions of social networks among men who use drugs in art initiation in vietnam,2016 Nov,2016
27098408,validation of a new three item self report measure for medication adherence,2016 Nov,2016
27022939,infant and young child feeding counseling decision making and practices among hiv infected women in malawi s option b prevention of mother to child transmission program a mixed methods study,2016 Nov,2016
26945585,social context of adherence in an open label 1 tenofovir gel trial gender dynamics and disclosure in kwazulu natal south africa,2016 Nov,2016
26902295,review of hiv prevention studies that use social networking sites implications for recruitment health promotion campaigns and efficacy trials,2016 Nov,2016
26873491,what time is it adherence to antiretroviral therapy in ethiopia,2016 Nov,2016
26837628,adherence and acceptability of a multidrug vaginal ring for hiv prevention in a phase i study in the united states,2016 Nov,2016
26781868,factors associated with preference for early infant male circumcision among a representative sample of parents in homa bay county western kenya,2016 Nov,2016
26781865,does adherence change when no one is looking comparing announced and unannounced tenofovir levels in a prep trial,2016 Nov,2016
26767532,nonadherence as 4 day antiretroviral therapy interruptions do depression and race ethnicity matter as much in the modern antiretroviral therapy era,2016 Nov,2016
26696260,acceptability and preferences for hypothetical rectal microbicides among a community sample of young men who have sex with men and transgender women in thailand a discrete choice experiment,2016 Nov,2016
26597502,anal douche practices and willingness to use a rectal microbicide enema for hiv prevention and associated factors among an internet sample of hiv negative and hiv discordant male couples in the us,2016 Nov,2016
26459331,rectal douching prevalence and practices among peruvian men who have sex with men and transwomen implications for rectal microbicides,2016 Nov,2016
26446975,circumcision status is not associated with condom use and prevalence of sexually transmitted infections among young black msm,2016 Nov,2016
26424709,relationship between distance and post operative visit attendance following medical male circumcision in nyanza province kenya,2016 Nov,2016
26350790,circumcision status and time to sexual debut among youth in sub saharan africa evidence from six demographic and health surveys,2016 Nov,2016
26204987,baseline predictors of high adherence to a coitally dependent microbicide gel based on an objective marker of use findings from the carraguard phase 3 trial,2016 Nov,2016
25931242,female partner acceptance as a predictor of men s readiness to undergo voluntary medical male circumcision in zambia the spear and shield project,2016 Nov,2016
25801474,needs assessment and theory based promotion of voluntary medical male circumcision vmmc among male sexually transmitted diseases patients mstdp in china,2016 Nov,2016
25362964,child headed households in rakai district uganda a mixed methods study,2016 Feb,2016
29546199,choropleth mapping of cervical cancer screening in south africa using healthcare facility level data from the national laboratory network,2016,2016
27755249,steel wool aided dermabrasion of deep partial thickness burns,2017 May/Jun,2017
27755153,combination antiretroviral therapy and cancer risk,2017 Jan,2017
27755152,hepatocellular carcinoma in patients with hiv,2017 Jan,2017
27755112,can research at the end of life be a useful tool to advance hiv cure,2017 Jan 2,2017
27755110,early evolution of human leucocyte antigen associated escape mutations in variable gag proteins predicts cd4 decline in hiv 1 subtype c infected women,2017 Jan 14,2017
27755109,real life experience with sorafenib for the treatment of hepatocellular carcinoma in hiv infected patients,2017 Jan 2,2017
27755108,insulin resistance in hiv infected youth is associated with decreased mitochondrial respiration,2017 Jan 2,2017
27755104,lilra3 deletion is a genetic risk factor of hiv infection,2017 Jan 2,2017
27755103,2nd durban declaration draws attention to progress in the fight against hiv and work yet to do,2017 Jan 28,2017
27755102,hvtn100 phase 1 2 vaccine trial results promising phase 2b 3 trial to commence,2017 Jan 14,2017
27755100,gut microbiome and hiv 1 pathogenesis a two way street,2016 Nov 28,2016
27755099,space time migration patterns and risk of hiv acquisition in rural south africa,2017 Jan 2,2017
27754990,topical benzocaine and methemoglobinemia,2017 Sep/Oct,2017
27754835,gay bisexual and other men who have sex with men time to end the fixation with hiv,2016 Oct 17,2016
27754751,distribution of vaccine type human papillomavirus does not differ by race or ethnicity among unvaccinated young women,2016 Nov,2016
27754538,hiv testing antiretroviral therapy and treatment outcomes in new cases of tuberculosis in brazil 2011,2016 Jan,2016
27754532,quality of tuberculosis care at different levels of health care in brazil in 2013,2016 Jan,2016
27754530,monitoring delays in diagnosis of pulmonary tuberculosis in eight cities in colombia,2016 Jan,2016
27754450,single amino acid substitution n659d in hiv 2 envelope glycoprotein env impairs viral release and hampers bst 2 antagonism,2016 Oct 14,2016
27753773,thalidomide in refractory tuberculomas and pseudoabscesses,2016 Nov,2016
27753767,five year outcomes among children receiving antiretroviral therapy in a community based accompaniment program in rural rwanda,2016 Nov,2016
27753766,impact of haemophilus influenzae type b conjugate vaccines on nasopharyngeal carriage in hiv infected children and their parents from west bengal india,2016 Nov,2016
27753744,healthy life years lost and excess bed days due to 6 patient safety incidents empirical evidence from english hospitals,2017 Feb,2017
27753690,bronchiectasis and other chronic lung diseases in adolescents living with hiv,2017 Feb,2017
27753683,first report of prevalence of htlv 1 among hiv 1 2 infected children in mozambique,2017 Feb 1,2017
27753682,children and alternative service delivery models a case for inclusion,2016 Oct 23,2016
27753679,costs along the service cascades for hiv testing and counselling and prevention of mother to child transmission,2016 Oct 23,2016
27753678,statin drugs decrease progression to cirrhosis in hiv hepatitis c virus coinfected individuals,2016 Oct 23,2016
27753654,cancer care disparities in people with hiv in the united states,2017 Jan,2017
27753271,intravital excitation increases detection sensitivity for pulmonary tuberculosis by whole body imaging with lactamase reporter enzyme fluorescence,2017 Jun,2017
27753084,decline of mir 124 in myeloid cells promotes regulatory t cell development in hepatitis c virus infection,2017 Feb,2017
27752955,hiv aids related stigma and discrimination among health care workers at tanta university hospitals egypt,2018 Nov,2018
27752875,neighborhood social capital in relation to late hiv diagnosis linkage to hiv care and hiv care engagement,2017 Mar,2017
27752874,sociodemographic differences in clients preferring video call over in person interview a pilot study of hiv tele partner services,2017 Nov,2017
27752873,association between changes in alcohol use and changes in antiretroviral therapy adherence and viral suppression among women living with hiv,2017 Jul,2017
27752872,retention antiretroviral therapy use and viral suppression by history of injection drug use among hiv infected patients in an urban hiv clinical cohort,2017 Apr,2017
27752871,cognitive decline in relation to psychological wellbeing and hiv disease and treatment characteristics in hiv infected patients on cart a one year follow up study,2017 Jun,2017
27752870,interpersonal attacks on the dignity of members of hiv key populations a descriptive and exploratory study,2017 Sep,2017
27752868,perinatal depression among hiv infected women in kwazulu natal south africa prenatal depression predicts lower rates of exclusive breastfeeding,2017 Jun,2017
27752867,first report of gender based violence as a deterrent to methadone access among females who use heroin in dar es salaam tanzania,2017 Jul,2017
27752767,genetic factor common to schizophrenia and hiv infection is associated with risky sexual behavior antagonistic vs synergistic pleiotropic snps enriched for distinctly different biological functions,2017 Jan,2017
27752624,usefulness of serum delta neutrophil index for differentiating bacterial and viral meningitis in the emergency department,2016 Jun,2016
27752465,pulmonary tuberculosis followed by sarcoidosis in an hiv infected patient a case report and a simplified diagnostic flowchart for diagnosis and treatment of sarcoidosis,2016,2016
27752283,design and engineering of a transmissible antiviral defense,2016,2016
27752257,1 3 d glucan a biomarker for microbial translocation in individuals with acute or early hiv infection,2016,2016
27752190,low level of hepatitis b knowledge and awareness among pregnant women in the kintampo north municipality implications for effective disease control,2016 Sep,2016
27751765,infecting hiv 1 subtype predicts disease progression in women of sub saharan africa,2016 Nov,2016
27751754,free software to analyse the clinical relevance of drug interactions with antiretroviral agents simarv in patients with hiv aids,2017 Jul-Aug,2017
27751633,methods and approaches to hiv prevention,2017 Jan-Feb,2017
27751627,structural and mathematical modeling analysis of the likelihood of antibody dependent enhancement in influenza,2016 Dec,2016
27751392,instability adversely affects hiv care in haiti,2016 Oct 15,2016
27751185,klebsiella pneumoniae bloodstream infections at a south african children s hospital 2006 2011 a cross sectional study,2016 Oct 17,2016
27751179,use of a risk scoring tool to identify higher risk hiv 1 serodiscordant couples for an antiretroviral based hiv 1 prevention intervention,2016 Oct 17,2016
27751168,antiretroviral therapy improves survival among tb hiv co infected patients who have cd4 t cell count above 350cells mm 3,2016 Oct 17,2016
27709137,recent trends on hydrogel based drug delivery systems for infectious diseases,2016 Oct 18,2016
27694643,effect of sorghum consumption on health outcomes a systematic review,2016 Nov,2016
27672224,saskatchewan won t declare hiv emergency,2016 Oct 18,2016
27620973,hiv and host immunogenetics unraveling the role of hla c,2016 Nov,2016
27615375,decreased pd 1 expression on cd8 lymphocyte subsets and increase in cd8 tscm cells in children with hiv receiving raltegravir,2017 Feb,2017
27608727,propagating humanized blt mice for the study of human immunology and immunotherapy,2016 Dec 15,2016
27576534,plasmablastic lymphoma,2016 Nov 4,2016
27525552,counter effects of the ebola epidemic on control and treatment of hiv aids tuberculosis and malaria in west africa,2016 Oct 23,2016
27525551,cd4 t cells with an activated and exhausted phenotype distinguish immunodeficiency during aviremic hiv 2 infection,2016 Oct 23,2016
27523436,effects of resveratrol supplementation in nrf2 and nf b expressions in nondialyzed chronic kidney disease patients a randomized double blind placebo controlled crossover clinical trial,2016 Nov,2016
27499255,contribution of the physical and rehabilitation medicine in pediatric plastic surgery,2016 Oct,2016
27490642,programed death 1 programed death ligand 1 expression in lymph nodes of hiv infected patients results of a pilot safety study in rhesus macaques using anti programed death ligand 1 avelumab,2016 Oct 23,2016
27490641,acute hiv infection transmission among people who inject drugs in a mature epidemic setting,2016 Oct 23,2016
27490639,associations between antiretroviral use and subclinical coronary atherosclerosis,2016 Oct 23,2016
27490638,prevalence and predictors of low muscle mass in hiv viral hepatitis coinfection,2016 Oct 23,2016
27478988,chronic health conditions in medicare beneficiaries 65 years old and older with hiv infection,2016 Oct 23,2016
27456984,cardiovascular risk management for people living with hiv in europe how well are we doing,2016 Oct 23,2016
27428744,life expectancy trends in adults on antiretroviral treatment in south africa,2016 Oct 23,2016
27427876,efavirenz is associated with higher bone mass in south african children with hiv,2016 Oct 23,2016
27427874,enhancement of viral escape in hiv 1 nef by step vaccination,2016 Oct 23,2016
27427873,virologic and immunologic aspects of hiv hepatitis c virus coinfection,2016 Oct 23,2016
27203272,multicenter trial of a shared decision support intervention for patients and their caregivers offered destination therapy for advanced heart failure decide lvad rationale design and pilot data,2016 Nov/Dec,2016
26987394,impact of high risk hpv genotypes other than hpv 16 18 on the natural course of abnormal cervical cytology a korean hpv cohort study,2016 Oct,2016
26467788,behavioral hiv prevention interventions among latinas in the us a systematic review of the evidence,2016 Dec,2016
26359004,hiv prevalence among central american migrants in transit through mexico to the usa 2009 2013,2016 Dec,2016
35658186,albumin polymer drug conjugates long circulating high payload drug delivery vehicles,2016 Oct 18,2016
27750296,chronic hepatitis and non hodgkin lymphoma among people with hiv implications for screening treatment and prevention,2017 Jan 3,2017
27750294,chronic hepatitis b and c virus infection and risk for non hodgkin lymphoma in hiv infected patients a cohort study,2017 Jan 3,2017
27750182,prevalence and correlates of substance use among youth living with hiv in clinical settings,2016 Dec 1,2016
27750023,surveillance of transmitted drug resistance in hiv 1 infected youths aged 16 to 25 years a decade after scale up of antiretroviral therapy in hebei china,2017 Apr,2017
27749932,can social protection improve sustainable development goals for adolescent health,2016,2016
27749931,gastrointestinal symptoms in hiv infected patients female sex and smoking as risk factors in an outpatient cohort in brazil,2016,2016
27749715,lack of evidence for racial disparity in 30 day all cause readmission rate for older us veterans hospitalized with heart failure,2016 Oct/Dec,2016
27749662,perinatal antiretroviral exposure and prevented mother to child hiv infections in the era of antiretroviral prophylaxis in the united states 1994 2010,2017 Jan,2017
27749654,rapid initiation of antiretrovirals in two newly diagnosed hiv infected infants,2017 Jan,2017
27749650,t cell activation and e selectin are associated with coronary plaque in hiv infected young adults,2017 Jan,2017
27749649,safety and efficacy of atorvastatin in human immunodeficiency virus infected children adolescents and young adults with hyperlipidemia,2017 Jan,2017
27749641,developing and testing an electronic literacy resource for arab patients before experiencing radiology procedures,2016 Sep,2016
27749636,anal intraepithelial neoplasia,2017 Mar,2017
27749603,changes in cognitive function over 96 weeks in naive patients randomized to darunavir ritonavir plus either raltegravir or tenofovir emtricitabine a substudy of the neat001 anrs143 trial,2017 Feb 1,2017
27749602,implementation and operational research affordable care act implementation in a california health care system leads to growth in hiv positive patient enrollment and changes in patient characteristics,2016 Dec 15,2016
27749601,microrna 210 microrna 331 and microrna 7 are differentially regulated in treated hiv 1 infected individuals and are associated with markers of systemic inflammation,2017 Apr 1,2017
27749600,talen mediated knockout of ccr5 confers protection against infection of human immunodeficiency virus,2017 Feb 1,2017
27749597,interventions to drive uptake of voluntary medical male circumcision a collection of impact evaluation evidence,2016 Oct 1,2016
27749369,evolving epidemiology of hiv associated malignancies,2017 Jan,2017
27749112,trends in nonlipid cardiovascular disease risk factor management in the women s interagency hiv study and association with adherence to antiretroviral therapy,2016 Oct,2016
27749111,invasive pneumococcal disease among hiv infected and hiv uninfected adults in a large integrated healthcare system,2016 Oct,2016
27749110,reactions and receptivity to framing hiv prevention message concepts about pre exposure prophylaxis for black and latino men who have sex with men in three urban us cities,2016 Oct,2016
27749109,recommendations for developing contextually relevant hiv aids prevention strategies targeting african born immigrants and refugees in the united states,2016 Oct,2016
27749108,changes in body fat distribution on dual energy x ray absorptiometry in black south africans starting first line antiretroviral therapy,2016 Oct,2016
27749107,web based hiv testing in abruzzo italy analysis of 15 month activity results,2016 Oct,2016
27748702,cd4 count in hiv brain dead donors insight into donor risk assessment for hiv donors,2017 Apr,2017
27748547,gold nanocarriers for macrophage targeted therapy of human immunodeficiency virus,2017 Mar,2017
27748305,presence of acute hepatitis d infection in hbsag positive cancer patients a preliminary study from west gujarat,2016 Jun,2016
27748287,spectrum of aids defining non aids defining malignancies in north india,2016 May,2016
27748145,smartphones as assistive technology following traumatic brain injury a preliminary study of what helps and what hinders,2017 Nov,2017
27748043,small molecule 3g11 inhibits hiv 1 reverse transcription,2017 Apr,2017
27748004,right choice right time evaluation of an online decision aid for youth depression,2017 Aug,2017
27747727,suspected case of efavirenz induced stevens johnson syndrome,2015 Dec,2015
27747712,prospective cohort study of dental implant success rate in patients with aids,2016 Dec,2016
27747128,pancreaticopleural fistula causing massive right hydrothorax and respiratory failure,2016,2016
27747101,suicidal ideation attempt and determining factors among hiv aids patients ethiopia,2016,2016
27746782,cd4 t cell responses in primary hiv infection interrelationship with immune activation and virus burden,2016,2016
27746619,tackling the hepatitis c disease burden in punjab india,2016 Sep,2016
27746602,knowledge attitude and practice of dental professionals regarding the effect and management of food impaction associated with fixed partial denture prostheses a survey,2016 Oct-Dec,2016
27746450,therapeutic drug monitoring of anti human immunodeficiency virus drugs in a patient with short bowel syndrome,2016,2016
27746337,hepatitis delta associated mortality in hiv hbv coinfected patients,2017 Feb,2017
27746042,rituximab in lymphoma and chronic lymphocytic leukaemia a practice guideline,2017 Jan,2017
27745997,exploring provider perspectives as barriers and facilitators to implementation of quality family planning recommendations at title x clinics a qualitative study,2016 Nov-Dec,2016
27745941,working with interpreters the challenges of introducing option grid patient decision aids,2017 Mar,2017
27745937,syphilis,2016 Nov,2016
27745602,engineering hematopoietic stem cells toward a functional cure of human immunodeficiency virus infection,2016 Nov,2016
27744723,alcohol misuse depressive symptoms and hiv sti risks of us hispanic women,2017 Oct,2017
27645155,suicidality and associated factors among men who have sex with men in estonia,2017,2017
27559686,serum phosphate and creatinine levels in the first year of life in infants born to hiv positive mothers receiving tenofovir based combination regimens during pregnancy and prolonged breastfeeding in an option b program in malawi,2016 Dec 15,2016
27389486,donor deferral policies for men who have sex with men where are we today,2016 Nov,2016
27385538,candidate gene study identifies a haplotype of cd2 as novel susceptibility factor for systemic sclerosis,2016 Sep-Oct,2016
27195612,biospecimen proficiency testing program for biobank accreditation four years of experience,2016 Oct,2016
27046294,assays for qualification and quality stratification of clinical biospecimens used in research a technical report from the isber biospecimen science working group,2016 Oct,2016
26998630,learning spinal manipulation a best evidence synthesis of teaching methods,2016 Oct,2016
25996834,in vivo bioavailability and lymphatic uptake evaluation of lipid nanoparticulates of darunavir,2016 Sep,2016
27744494,resting state subcortical functional connectivity in hiv infected patients on long term cart,2017 Oct,2017
27744203,differences in pre conception and pregnancy healthy lifestyle advice by maternal bmi findings from a cross sectional survey,2016 Nov,2016
27743847,using the hybrid method to survey u s pharmacists applying lessons learned to leverage technology,2017 Jan-Feb,2017
27743681,abacavir lamivudine unboosted atazanavir in routine clinical practice twelve years experience,2018 Jan,2018
27743469,polypharmacy an upward trend with unpredictable effects,2016 Sep 23,2016
27743308,assessing factors for loss to follow up of hiv infected patients in guinea bissau,2017 Apr,2017
27743304,no decrease in knee survivorship or outcomes scores for patients with hiv infection who undergo tka,2017 Feb,2017
27743225,establishing a cancer research consortium in low and middle income countries challenges faced and lessons learned,2017 Mar,2017
27742873,latent tuberculosis infection screening and treatment in hiv insights from evaluation of uk practice,2017 Feb,2017
27742855,review of the effectiveness of hiv sexual risk prevention interventions in adult prison inmates,2016 Oct,2016
27742854,factors associated with receiving rapid hiv testing among individuals on probation or parole,2016 Oct,2016
27742812,enhanced surveillance of hiv 1 drug resistance in recently infected msm in the uk,2017 Jan,2017
27742766,hiv prison paradox agency and hiv positive women s experiences in jail and prison in alabama,2017 Aug,2017
27742636,drug concentration thresholds predictive of therapy failure and death in children with tuberculosis bread crumb trails in random forests,2016 Nov 1,2016
27742429,adherence to hiv treatment and care at a rural appalachian hiv clinic,2017 Jan-Feb,2017
27742390,impact of antiretroviral therapy on mid and long term survival among people living with hiv aids in guangxi southern china a cohort study,2017 Jan,2017
27742226,equivalent decline in inflammation markers with tenofovir disoproxil fumarate vs tenofovir alafenamide,2016 Nov,2016
27742137,uncommon cutaneous presentation of visceral leishmaniasis associated with hiv,2016 Dec,2016
27742037,hepatitis d virus infections among injecting drug users with and without human immunodeficiency virus infection in taiwan,2016 Oct,2016
27742006,liver fibrosis reversion after suppression of hepatitis b virus,2016 Nov,2016
27741954,disclosing in utero hiv arv exposure to the hiv exposed uninfected adolescent is it necessary,2016,2016
27741947,barriers to health service access among female migrant ugandan sex workers in guangzhou china,2016 Oct 14,2016
27741944,erratum to health disability and quality of life among trans people in sweden a web based survey,2016 Oct 14,2016
27741309,switch to dolutegravir plus rilpivirine dual therapy in cart experienced subjects an observational cohort,2016,2016
27741292,risk factor associated with negative spouse hiv seroconversion among sero different couples a nested case control retrospective survey study in 30 counties in rural china,2016,2016
27741239,who should we target the impact of individual and family characteristics on the expressed need for community based treatment support in hiv patients in south africa,2016,2016
27741225,high yields and soluble expression of superoxide dismutases in escherichia coli due to the hiv 1 tat peptide via increases in mrna transcription,2016 Oct 14,2016
27741222,efficient modification of the ccr5 locus in primary human t cells with megatal nuclease establishes hiv 1 resistance,2016 Aug 23,2016
27741146,efficacy and safety of tenofovir alafenamide versus tenofovir disoproxil fumarate in antiretroviral regimens for hiv 1 therapy meta analysis,2016 Oct,2016
27741125,first line cart regimen impacts the course of cd8 t cell counts in hiv infected patients that achieve sustained undetectable viral load,2016 Oct,2016
27741092,hospitalization for culture confirmed pulmonary tuberculosis in the era of childhood pneumococcal conjugate vaccine immunization,2017 Jan,2017
27741033,implementation and operational research evolution of couples voluntary counseling and testing for hiv in rwanda from research to public health practice,2016 Nov 1,2016
27741032,implementation and operational research population based active tuberculosis case finding during large scale mobile hiv testing campaigns in rural uganda,2016 Nov 1,2016
27741031,implementation and operational research cost and efficiency of a hybrid mobile multidisease testing approach with high hiv testing coverage in east africa,2016 Nov 1,2016
27740537,hyperlipidaemia in hiv infected patients on lopinavir ritonavir monotherapy in resource limited settings,2017,2017
27740536,treatment of hiv infection with a raltegravir based regimen increases ldl levels but improves hdl cholesterol efflux capacity,2017,2017
27739924,broadly neutralizing antibodies an approach to control hiv 1 infection,2017 Jan 2,2017
27739323,computational modeling of human dopamine transporter structures mechanism and its interaction with hiv 1 transactivator of transcription,2016 Nov,2016
27739111,estimating the size of the u s population at risk of severe adverse events from replicating smallpox vaccine,2017 May,2017
27739037,differences by hiv serostatus in coronary artery disease severity and likelihood of percutaneous coronary intervention following stress testing,2018 Jun,2018
27739018,community based art programs sustaining adherence and follow up,2016 Dec,2016
27738986,laboratory diagnosis of hev infection,2016,2016
27738981,transmission of hepatitis e virus,2016,2016
27738978,epidemiology of hepatitis e,2016,2016
27738977,characteristics and functions of hev proteins,2016,2016
27738976,hepatitis e virus,2016,2016
27738780,prevalence and predictors of substance use disorders among hiv care enrollees in the united states,2017 Apr,2017
27738719,burden of first osteoporotic hip fracture in spain a prospective 12 month observational study,2017 Jan,2017
27738167,sustained virologic control in siv macaques after antiretroviral and 4 7 antibody therapy,2016 Oct 14,2016
27738158,shock and kill with caution,2016 Oct 14,2016
27738148,surprising treatment cures monkey hiv infection,2016 Oct 14,2016
27737886,estimating the visibility rate of abortion a case study of kerman iran,2016 Oct 13,2016
27737697,loss of cerebellar neurons in the progression of lentiviral disease effects of cns permeant antiretroviral therapy,2016 Oct 14,2016
27737691,hiv 1 capsid binding protein trim11 accelerates viral uncoating,2016 Oct 13,2016
27737681,comparision of the yield of three tuberculosis screening modalities among people living with hiv a retrospective quasi experiemental study,2016 Oct 13,2016
27737669,experiences with disclosure of hiv positive status to the infected child perspectives of healthcare providers in dar es salaam tanzania,2016 Oct 13,2016
27737631,abstracts reporting of hiv aids randomized controlled trials in general medicine and infectious diseases journals completeness to date and improvement in the quality since consort extension for abstracts,2016 Oct 13,2016
27737625,breakage is the norm use of condoms and lubrication in anal sex among black south african men who have sex with men,2017 Apr,2017
27737420,palliative care for patients with hiv aids admitted to intensive care units,2016 Sep,2016
27736898,hiv drug resistance in antiretroviral treatment na ve individuals in the largest public hospital in nicaragua 2011 2015,2016,2016
27736870,genipin enhances kaposi s sarcoma associated herpesvirus genome maintenance,2016,2016
27736837,unmet needs for ancillary services among hispanics latinos receiving hiv medical care united states 2013 2014,2016 Oct 14,2016
27736636,ifitms important factors in trans mission of hiv 1,2016 Oct 12,2016
27736208,ecological association of human papillomavirus vaccination with cervical dysplasia prevalence in the united states 2007 2014,2016 Dec,2016
27735932,pill aversion in hiv infected pregnant women theory to practice,2017 Mar,2017
27735162,idiopathic cd4 lymphocytopenia,2016 May,2016
27735156,primary maxillary sinus plasmablastic lymphoma in hiv aids,2016 May,2016
27735145,anti ccp antibodies in tuberculosis,2016 May,2016
27734899,soybean derived bowman birk inhibitor bbi inhibits hiv replication in macrophages,2016 Oct 13,2016
27734884,south africa plans health study to track half a million people,2016 Oct 13,2016
27734167,understanding the adolescent gap in hiv testing among clients of antenatal care services in west and central african countries,2017 Sep,2017
27734027,blood transcriptomic diagnosis of pulmonary and extrapulmonary tuberculosis,2016 Oct 6,2016
27733707,systematic review of the efficacy and safety of biological therapy for inflammatory conditions in hiv infected individuals,2017 Feb,2017
27733706,reliability and validity of the chinese version of the hiv treatment adherence self efficacy scale in mainland china,2017 Jul,2017
27733639,strongyloidiasis related iris,2017 Jan/Feb,2017
27733618,insulin treatment prevents neuroinflammation and neuronal injury with restored neurobehavioral function in models of hiv aids neurodegeneration,2016 Oct 12,2016
27733355,deborah gold determined to join the magic circle,2016 Oct 12,2016
27733330,disease monitoring and health campaign evaluation using google search activities for hiv and aids stroke colorectal cancer and marijuana use in canada a retrospective observational study,2016 Oct 12,2016
27733286,global regional and national levels of maternal mortality 1990 2015 a systematic analysis for the global burden of disease study 2015,2016 Oct 8,2016
27733206,effects of prenatal hiv exposure on language functioning in kenyan children establishing an evaluative framework,2016 Oct 12,2016
27733203,pre treatment minority hiv 1 drug resistance mutations and long term virological outcomes is prediction possible,2016 Oct 12,2016
27733137,multidimensional education program at substance dependence treatment centers improves patient knowledge and hepatitis c care,2016 Oct 12,2016
27733134,risk factors for mortality among malnourished hiv infected adults eligible for antiretroviral therapy,2016 Oct 12,2016
27733048,unmet core needs for self determination in hiv infected women of color in medical care,2017 May,2017
27733045,abuse nocturnal stress hormones and coronary heart disease risk among women with hiv,2017 May,2017
27733034,levels of adherence and factors associated with adherence to option b prevention of mother to child transmission among pregnant and lactating mothers in selected government health facilities of south wollo zone amhara region northeast ethiopia 2016,2016,2016
27732929,no evidence that hiv 1 subtype c infection compromises the efficacy of tenofovir containing regimens cohort study in the united kingdom,2016 Nov 1,2016
27732658,single nucleotide polymorphism in human apobec3c enhances restriction of lentiviruses,2016 Oct,2016
27732618,genomic epidemiology of methicillin resistant staphylococcus aureus in a neonatal intensive care unit,2016,2016
27731969,gender and sexual health care of transgender patients,2016 Oct,2016
27730842,impact of comorbidities on costs utilities and health related quality of life among hiv patients in a clinical setting in bogot,2017 Jun,2017
27730724,refractory raoultella planticola peritonitis in an hiv positive patient,2016 Nov,2016
27730702,improving the effectiveness and delivery of pre exposure prophylaxis prep to people who inject drugs,2017 Apr,2017
27730474,cardiovascular complications of hiv in endemic countries,2016 Nov,2016
27730445,hiv and bone complications understudied populations and new management strategies,2016 Dec,2016
27730383,association of single nucleotide polymorphisms of apobec3g with susceptibility to hiv 1 infection and disease progression among men engaging in homosexual activity in northern china,2017 Jan,2017
27730203,best of respiratory infections from the 2015 european respiratory society international congress,2016 Jul,2016
27729756,non human immunodeficiency virus related ocular syphilis in a korean population clinical manifestations and treatment outcomes,2016 Oct,2016
27729588,importance of understanding mhc i diversity in nonhuman primate models of human infectious diseases,2017 Jan,2017
27729405,participants safety versus confidentiality a case study of hiv research,2017 May,2017
27729025,survival outcomes for first line antiretroviral therapy in india s art program,2016 Oct 11,2016
27728849,detection and quantification of hiv 1 rna with a fully automated transcription mediated amplification assay,2016 Nov,2016
27727520,therapeutic landscape of non alcoholic steatohepatitis,2017 May,2017
27727402,hiv 1 early and late diagnosis in the emilia romagna region italy a three year study,2016 Oct,2016
27727189,learning the relationship between the primary structure of hiv envelope glycoproteins and neutralization activity of particular antibodies by using artificial neural networks,2016 Oct 11,2016
27727157,brief report pharmacokinetic pharmacodynamic investigation of single dose oral maraviroc in the context of hiv 1 pre exposure prophylaxis,2016 Nov 1,2016
27727131,culture is an imperfect and heterogeneous reference standard in pediatric tuberculosis,2016 Dec,2016
27726817,skin and soft tissue infections,2016 Aug,2016
27726799,polyomaviruses,2016 Aug,2016
27726787,human papillomavirus,2016 Aug,2016
27726785,human immunodeficiency virus,2016 Aug,2016
27726778,genitourinary tract infections,2016 Aug,2016
27726496,differences in healthcare access use and experiences within a community sample of racially diverse lesbian gay bisexual transgender and questioning emerging adults,2016 Dec,2016
27726428,understanding the intersection of young age mucosal injury and hiv susceptibility,2016 Oct/Nov,2016
27726342,ligand substitution reactions of the tellurium compound as 101 in physiological aqueous and alcoholic solutions,2016 Nov 7,2016
