"UID","Title","PublicationDate"
"10364365","use of real time pcr and molecular beacons to detect virus replication in human immunodeficiency virus type 1 infected individuals on prolonged effective antiretroviral therapy","1999 Jul"
"10364336","evidence of avian leukosis virus subgroup e and endogenous avian virus in measles and mumps vaccines derived from chicken cells investigation of transmission to vaccine recipients","1999 Jul"
"10364321","both neutralization resistance and high infectivity phenotypes are caused by mutations of interacting residues in the human immunodeficiency virus type 1 gp41 leucine zipper and the gp120 receptor and coreceptor binding domains","1999 Jul"
"10364320","variable constraints on the principal immunodominant domain of the transmembrane glycoprotein of human immunodeficiency virus type 1","1999 Jul"
"10364315","formation of virus assembly intermediate complexes in the cytoplasm by wild type and assembly defective mutant human immunodeficiency virus type 1 and their association with membranes","1999 Jul"
"10364300","role of naturally occurring basic amino acid substitutions in the human immunodeficiency virus type 1 subtype e envelope v3 loop on viral coreceptor usage and cell tropism","1999 Jul"
"10364298","sequence variations in human immunodeficiency virus type 1 nef are associated with different stages of disease","1999 Jul"
"10364284","effects of soluble cd4 on simian immunodeficiency virus infection of cd4 positive and cd4 negative cells","1999 Jul"
"10364278","immunogenicity of a human immunodeficiency virus hiv polytope vaccine containing multiple hla a2 hiv cd8 cytotoxic t cell epitopes","1999 Jul"
"10364275","selection for neutralization resistance of the simian human immunodeficiency virus shivsf33a variant in vivo by virtue of sequence changes in the extracellular envelope glycoprotein that modify n linked glycosylation","1999 Jul"
"10364047","successful treatment of chylous ascites secondary to mycobacterium avium complex in a patient with the acquired immune deficiency syndrome","1999 Jun"
"10363523","chemokines and inflammation","1999 Feb"
"10363221","short term impact of safer choices a multicomponent school based hiv other std and pregnancy prevention program","1999 May"
"10363211","nurses failure to appreciate the risks of infection due to needle stick accidents a hospital based survey","1999 May"
"10362294","involvement of interleukin 1beta in the mechanism of human immunodeficiency virus type 1 hiv 1 recombinant protein gp120 induced apoptosis in the neocortex of rat","1999"
"10361929","outcome of inflammatory smears managed in a genitourinary medicine clinic","1999 May"
"10361928","prevention of pelvic infection room for improvement","1999 May"
"10361927","hiv aids in bangladesh an assessment of biomedical risk factors for transmission","1999 May"
"10361923","routine reporting or sentinel surveys for hiv aids surveillance in resource poor settings experience in south africa 1991 97","1999 May"
"10361922","inadequate treatment for sexually transmitted diseases in the south african private health sector","1999 May"
"10361921","epidemiological evaluation of the use of microbiological tools for identifying gonorrhoea infection networks","1999 May"
"10361920","treatment delay and reliance on private physicians among patients with sexually transmitted diseases in china","1999 May"
"10361918","seroprevalence of hiv hbv and syphilis and associated risk behaviours in male transvestites hijras in karachi pakistan","1999 May"
"10361917","trends in hiv related consultation in dutch general practice","1999 May"
"10361916","neisseria gonorrhoeae in newcastle upon tyne 1995 1997 increase in ciprofloxacin resistance","1999 May"
"10361624","use of sexually transmitted disease risk assessment algorithms for selection of intrauterine device candidates","1999 Feb"
"10361471","early decline in an epidemic evolution of the prevalences of hiv hepatitis b hepatitis c and aminotransferases in intravenous drug abusers in strasbourg between 1980 and 1990","1999 Apr"
"10361239","immunological changes in peripheral blood and in lymphoid tissue after treatment of hiv infected subjects with highly active anti retroviral therapy haart or haart il 2","1999 Jun"
"10361238","cd8 t cell mediated enhancement of tumour necrosis factor alpha tnf alpha production and hiv 1 ltr driven gene expression in human monocytic cells is pertussis toxin sensitive","1999 Jun"
"10360810","prevalence of hiv 1 among recent arrestees in los angeles county california serial cross sectional study 1991 1995","1999 Jun 1"
"10360808","infection by different hiv 1 subtypes b and c results in a similar immune activation profile despite distinct immune backgrounds","1999 Jun 1"
"10360807","prevalence of sexual and drug related hiv risk behaviors in the u s adult population results of the 1996 national household survey on drug abuse","1999 Jun 1"
"10360804","sensitivity specificity reliability and clinical validity of provider reported symptoms a comparison with self reported symptoms outcomes committee of the aids clinical trials group","1999 Jun 1"
"10360802","why is highly active antiretroviral therapy haart not prescribed or discontinued swiss hiv cohort study","1999 Jun 1"
"10360798","role of macrophage protection in the development of murine aids","1999 Jun 1"
"10360779","relation of jc virus dna in the cerebrospinal fluid to survival in acquired immunodeficiency syndrome patients with biopsy proven progressive multifocal leukoencephalopathy","1999 Jun"
"10360660","cost effectivenes of paclitaxel plus cisplatin in advanced non small cell lung cancer","1999 May"
"10360557","south africa reveals plans to make aids a notifiable disease","1999 May 27"
"10360434","rapid quantification of delavirdine a novel non nucleoside reverse transcriptase inhibitor in human plasma using isocratic reversed phase high performance liquid chromatography with fluorescence detection","1999 Apr 30"
"10360433","simultaneous determination of the hiv protease inhibitors indinavir nelfinavir saquinavir and ritonavir in human plasma by reversed phase high performance liquid chromatography","1999 Apr 30"
"10360371","treatment of newly diagnosed aml raeb t or raeb with lisofylline or placebo in addition to chemotherapy","1999 Jun"
"10360271","closing the condom gap","1999 Apr"
"10360072","visceral mycoses in intensive care","1999 Mar-Apr"
"10360026","condom availability in high schools","1997 Oct"
"10359831","practical method for simultaneously determining the effective burst sizes and cycle times of viruses","1999 Jun 8"
"10359827","immunization against genital herpes with a vaccine virus that has defects in productive and latent infection","1999 Jun 8"
"10359577","cytokine signals are sufficient for hiv 1 infection of resting human t lymphocytes","1999 Jun 7"
"10359576","ph dependent peptide binding properties of the type i diabetes associated i ag7 molecule rapid release of clip at an endosomal ph","1999 Jun 7"
"10359421","hiv 1 infected patients with toxic epidermal necrolysis an occupational risk for healthcare workers","1999 May 29"
"10359410","acquired rifamycin monoresistance in patients with hiv related tuberculosis treated with once weekly rifapentine and isoniazid tuberculosis trials consortium","1999 May 29"
"10359302","effect of glucose and ph on uropathogenic and non uropathogenic escherichia coli studies with urine from diabetic and non diabetic individuals","1999 Jun"
"10359226","gender differences at admission and follow up in a sample of methadone maintenance clients","1999 Jun"
"10358896","new data on acid labile alpha interferon","1999 Mar-Apr"
"10358771","chemokine receptors as hiv 1 coreceptors roles in viral entry tropism and disease","1999"
"10358770","population biology of hiv 1 infection viral and cd4 t cell demographics and dynamics in lymphatic tissues","1999"
"10358733","antibody responses to the herpes simplex virus type 2 glycoprotein g in sera of human immunodeficiency virus infected patients in slovakia","1998 Nov"
"10358695","zidovudine and reduction of vertical transmission of hiv in africa anrs 049 trial group","1999 Jun"
"10358671","dental care access and use among hiv infected women","1999 Jun"
"10358213","c1 7 antigen expression on cd8 t cells is activation dependent increased proportion of c1 7 cd8 t cells in hiv 1 infected patients with progressing disease","1999 Jun 15"
"10358212","induction of mhc class i expression on immature thymocytes in hiv 1 infected scid hu thy liv mice evidence of indirect mechanisms","1999 Jun 15"
"10358211","complement receptor 1 cd35 on human reticulocytes normal expression in systemic lupus erythematosus and hiv infected patients","1999 Jun 15"
"10358210","induction of hiv 1 replication by allogeneic stimulation","1999 Jun 15"
"10358209","il 13 and ifn gamma secretion by activated t cells in hiv 1 infection associated with viral suppression and a lack of disease progression","1999 Jun 15"
"10358208","biased tcr repertoire in hiv 1 infected patients due to clonal expansion of hiv 1 reverse transcriptase specific ctl clones","1999 Jun 15"
"10358206","progesterone induced inhibition of chemokine receptor expression on peripheral blood mononuclear cells correlates with reduced hiv 1 infectability in vitro","1999 Jun 15"
"10358150","ifn gamma exposes a cryptic cytotoxic t lymphocyte epitope in hiv 1 reverse transcriptase","1999 Jun 15"
"10358135","cutting edge a novel viral tnf receptor superfamily member in virulent strains of human cytomegalovirus","1999 Jun 15"
"10358097","multiple integrase functions are required to form the native structure of the human immunodeficiency virus type i intasome","1999 Jun 11"
"10358063","transient exposure to hiv 1 tat protein results in cytokine production in macrophages and astrocytes a hit and run phenomenon","1999 Jun 11"
"10357751","body composition in hiv infected children relations with disease progression and survival","1999 Jun"
"10357707","coexistence of allergic contact dermatitis and granuloma annulare in an hiv 1 infected patient a casual association","1999 Jun"
"10357678","uses and abuses of tuskegee","1999 May 7"
"10357637","resolution of chronic hepatitis b after ritonavir treatment in an hiv infected patient","1999 Jun 3"
"10357511","role of relationship context in influencing college students responsiveness to hiv prevention videos","1999 May"
"10357498","relationship between event rates and treatment effects in clinical site differences within multicenter trials an example from primary pneumocystis carinii prophylaxis","1999 Jun"
"10357495","data and safety monitoring in the concorde and alpha trials","1999 Jun"
"10357475","alternative interpretation of lymphocyte depletion studies using monoclonal antibodies in animals previously vaccinated with attenuated retroviral vaccines","1999 May 20"
"10357473","similar hiv 1 subtype a v3 loop sequences are found in dual hiv 1 hiv 2 and hiv 1 only seropositives in ghana","1999 May 20"
"10357468","sequential analysis of apoptosis induction in peripheral blood mononuclear cells and lymph nodes in the early phase of pathogenic and nonpathogenic sivmac infection","1999 May 20"
"10357465","high rate of human t lymphotropic virus type iia infection in hiv type 1 infected intravenous drug abusers in ireland","1999 May 20"
"10357464","toward an hiv type 1 vaccine that generates potent broadly cross reactive neutralizing antibodies","1999 May 20"
"10357392","cytomegalovirus re activation plays no role in the ocular vitritis observed after initiation of highly active antiretroviral therapy","1999 May 7"
"10357389","polymorphism at codon 54 of mannose binding protein gene influences aids progression but not hiv infection in exposed children","1999 May 7"
"10357388","cytotoxic t lymphocyte recognition of hla b 5101 restricted hiv 1 rev epitope which is naturally processed in hiv 1 infected cells","1999 May 7"
"10357386","quality of life outcomes of combination zalcitabine zidovudine saquinavir zidovudine and saquinavir zalcitabine zidovudine therapy for hiv infected adults with cd4 cell counts between 50 and 350 per cubic millimeter pisces sv14604 study group","1999 May 7"
"10357385","hiv incidence among repeat hiv testers with sexually transmitted diseases in italy std surveillance working group","1999 May 7"
"10357383","hiv prevalence and risk behaviour among female injecting drug users in london 1990 to 1996","1999 May 7"
"10357382","detection and quantification of hiv 1 in semen identification of a subpopulation of men at high potential risk of viral sexual transmission","1999 May 7"
"10357379","reversion of metabolic abnormalities after switching from hiv 1 protease inhibitors to nevirapine","1999 May 7"
"10357377","viral load and burden modification following early antiretroviral therapy of primary hiv 1 infection","1999 May 7"
"10357376","early effects of antiretroviral combination therapy on activation apoptosis and regeneration of t cells in hiv 1 infected children and adolescents","1999 May 7"
"10357374","depletion in blood cd11c positive dendritic cells from hiv infected patients","1999 May 7"
"10356821","cdc recommends procedures to reduce spread of tb from hiv infected prisoners to the community","1999 May"
"10356817","first aids vaccine trial begins in africa","1999 May"
"10356814","stopping haart","1999 May"
"10356807","effective aids prevention program and why it is not enough","1999 May"
"10356806","ethical issues in aids vaccine development","1999 May"
"10356805","will the immune system ever recover","1999 May"
"10356804","disclosure of hiv status","1999 May"
"10356612","possibilities of an open magnetic resonance scanner integration in therapy simulation and three dimensional radiotherapy planning","1999 May"
"10356140","effects of zidovudine in the subset of infants infected with human immunodeficiency virus type 1 pediatric aids clinical trials group protocol 076","1999 Jun"
"10355992","doctors demand aids drugs for women who have been raped","1999 Jun 5"
"10355791","non participation bias in unlinked anonymous hiv prevalence surveys in england and wales","1999 Apr"
"10355790","needlestick and sharps injuries among health care workers in taiwan","1999 Apr"
"10355789","epidemiology of streptococcus pneumoniae infections at the edinburgh city hospital 1980 95","1999 Apr"
"10355224","nontuberculous mycobacteriosis the present status of epidemiology and clinical studies","1999 Apr"
"10355201","general assembly adopts changes in hiv aids statute","1999 May-Jun"
"10354866","malnutrition in tuberculosis","1999 Jun"
"10354864","return of tuberculosis","1999 Jun"
"10354860","use of cerebrospinal fluid shunt for the management of elevated intracranial pressure in a patient with active aids related cryptococcal meningitis","1999 Jun"
"10354732","the diagnosis of new cases of hiv infection a reversal of the trend","1999 Apr"
"10354618","uridine and its nucleotides biological actions therapeutic potentials","1999 May"
"10354550","novel mechanism for the impairment of cell proliferation in hiv 1 infection","1999 Jun"
"10354547","immune correlates of protection from hiv and aids more answers but yet more questions","1999 Jun"
"10354535","aids prevention among adolescents in school a systematic review of the efficacy of interventions","1999 Mar-Apr"
"10354531","aids patients with an unclassified risk factor for hiv","1999 Mar-Apr"
"10354530","the users of centers for aids information and prevention in the comunidad valenciana spain a study based on cluster analysis","1999 Mar-Apr"
"10354379","biological properties of interferon alpha produced ex vivo by whole blood of patients infected by human immunodeficiency virus 1","1999 Jun"
"10354149","syngeneic stem cell transplantation for hiv related lymphoma","1999 Jun"
"10354140","semiquantitative analysis of residual disease in patients treated for adult t cell leukaemia lymphoma atll","1999 Jun"
"10354103","sarcoidosis and hiv infection influence of highly active antiretroviral therapy","1999 Jun"
"10354091","paronychia associated with antiretroviral therapy","1999 Jun"
"10354033","latex allergy in atopic children","1999 May"
"10353887","killing of mycobacterium avium by neutrophils and monocytes from aids patients treated with recombinant granulocyte macrophage colony stimulating factor","1999 Jul"
"10353882","effect of human immunodeficiency virus type 1 on intracellular activation and superoxide production by neutrophils","1999 Jul"
"10353867","trends in human immunodeficiency virus hiv counseling testing and antiretroviral treatment of hiv infected women and perinatal transmission in north carolina","1999 Jul"
"10353865","fever and human immunodeficiency virus infection as sentinels for emerging mycobacterial and fungal bloodstream infections in hospitalized patients 15 years old bangkok","1999 Jul"
"10353864","functional t cell reconstitution and human immunodeficiency virus 1 specific cell mediated immunity during highly active antiretroviral therapy","1999 Jul"
"10353862","thalidomide for the treatment of esophageal aphthous ulcers in patients with human immunodeficiency virus infection national institute of allergy and infectious disease aids clinical trials group","1999 Jul"
"10353861","efficacy of low dose subcutaneous interleukin 2 to treat advanced human immunodeficiency virus type 1 in persons with 250 microl cd4 t cells and undetectable plasma virus load","1999 Jul"
"10353860","primary infection of human herpesvirus 6 in children with vertical infection of human immunodeficiency virus type 1","1999 Jul"
"10353529","primary acquired toxoplasmosis in a five year old child with perinatal human immunodeficiency virus type 1 infection","1999 May"
"10353523","treatment of infection due to mycobacterium avium complex","1999 May"
"10353517","clinical presentation of tuberculosis in culture positive children pediatric tuberculosis consortium","1999 May"
"10353516","toxicity and efficacy of daily vs weekly dapsone for prevention of pneumocystis carinii pneumonia in children infected with human immunodeficiency virus actg 179 study team aids clinical trials group","1999 May"
"10353287","impact of residency training on physicians aids related treatment practices a longitudinal panel study","1999 May"
"10353233","us plan for consortium to seek aids vaccine","1999 May 20"
"10352859","teen pregnancy prevention do any programs work","1999"
"10352317","new class i and ii hla alleles strongly associated with opposite patterns of progression to aids","1999 Jun 1"
"10352244","cross linking of membrane cd43 mediates dendritic cell maturation","1999 Jun 1"
"10352163","immunologic and virologic status after 14 to 18 years of infection with an attenuated strain of hiv 1 a report from the sydney blood bank cohort","1999 Jun 3"
"10352135","lentiviral vectors and gene therapy","1999 Jun 1"
"10351954","transcontinental spread of multidrug resistant mycobacterium bovis","1999 Jun"
"10351903","culturally relevant behavioral intervention dramatically reduces stds","1999 Apr"
"10351899","vaccine based on dendritic cells","1999 Apr"
"10351897","azt helps with birth weight","1999 Apr"
"10351895","protease inhibitors and subtypes","1999 Apr"
"10351894","public policy update review of the 105th congress","1999 Apr"
"10351893","personal look at the aids crisis in south africa","1999 Apr"
"10351892","unaids priorities in the battle against aids","1999 Apr"
"10351891","economic perspectives on the global aids epidemic","1999 Apr"
"10351890","confronting aids a global economic perspective","1999 Apr"
"10351889","global challenges of the aids epidemic perspectives introductory remarks","1999 Apr"
"10351477","reducing needlesticks and blood exposure tracking training technology","1999 Mar"
"10351170","injection drug use and hiv infection among the seriously mentally ill a report from vancouver","1998 Spring"
"10351139","management of chronic autoimmune thrombocytopenic purpura itp in adults","1998 Sep"
"10351123","urine test system for hiv 1 antibodies","1999 Jan-Feb"
"10351067","retention of clients in service under two models of home health care for hiv aids","1998"
"10351025","economic impact of delaying or preventing aids in persons with hiv","1999 Mar"
"10350957","prevention minimum evaluation data set pmeds a tool for evaluating teen pregnancy and std hiv aids prevention programs","1998 Sep"
"10350527","role of brain cytokines in mediating the behavioral and neuroendocrine effects of intracerebral mycoplasma fermentans","1999 May 22"
"10350494","physicochemical characterization and preliminary in vivo efficacy of bioadhesive semisolid formulations containing flurbiprofen for the treatment of gingivitis","1999 Jun"
"19078377","systemic necrotizing vasculitis in a patient co infected with human immunodeficiency virus and hepatitis c","1999 Jun"
"10350448","randomised controlled trial of different approaches to universal antenatal hiv testing uptake and acceptability and annex antenatal hiv testing assessment of a routine voluntary approach","1999"
"10350330","syndecan 1 cd 138 in myeloma and lymphoid malignancies a multifunctional regulator of cell behavior within the tumor microenvironment","1999 Jun"
"10350016","meal composition effects on the oral bioavailability of indinavir in hiv infected patients","1999 May"
"10349900","prophylactic cesarean delivery for the prevention of perinatal human immunodeficiency virus transmission the case for restraint","1999 May 26"
"10349696","activity of combination therapy with interferon alfa 2b plus ribavirin in chronic hepatitis c patients co infected with hiv","1999"
"10349441","herpesvirus detection in immunocompromised patients with meningoencephalitis by the polymerase chain reaction technic","1998"
"10349424","the determination of antibodies to the human immunodeficiency virus type 1 hiv 1 in samples of dried blood on filter paper","1998"
"10349318","therapeutic problems with hiv infected tuberculous spondylitis patients in the south african republic","1999 Mar 28"
"10349263","assessment of aids knowledge attitudes behaviors and occupational risk of laboratory","1998 Sep-Oct"
"10349224","re donovan c aids focus on youth","1999 Mar-Apr"
"10349221","morbidity and mortality related to human immunodeficiency virus in canadian men and women 1987 94","1999 Mar-Apr"
"10349153","comparison of epidemiological data on pulmonary tuberculosis in sorocaba s o paulo brazil 1986 1996","1998 Dec"
"10349151","prevalence and risk factors associated with syphilis in women","1998 Dec"
"10349150","mortality descriptors in hiv inpatients","1998 Dec"
"10349141","influence of hiv positive status on sexual behavior among males","1998 Dec"
"10349067","bipolar disorder in old age","1999 May"
"10348986","comparison between human immunodeficiency virus positive and negative patients with tuberculosis in southern brazil","1999 May-Jun"
"10348747","intrapulmonary concentrations of pyrazinamide","1999 Jun"
"10348681","control of hiv despite the discontinuation of antiretroviral therapy","1999 May 27"
"10348077","hiv patients receiving haart therapy can still transmit the virus highly active antiretroviral chemotherapy","1999 May 15"
"10347985","therapeutic immunisation with recombinant gp160 in hiv 1 infection a randomised double blind placebo controlled trial nordic vac 04 study group","1999 May 22"
"10347978","therapeutic vaccines for preventing aids their use with haart","1999 May 22"
"10347899","epstein barr virus and oral squamous cell carcinoma in patients without hiv infection viral detection by polymerase chain reaction","1998"
"10347627","ventilator associated pneumonia controversies with respect to diagnosis pathogenesis therapy and prevention","1999 Apr 3"
"10347378","aids and human rights where do we go from here","1998"
"10347376","unaids human rights ethics and law","1998"
"10347374","hiv vaccine research and human rights examples from three countries planning efficacy trials","1998"
"10347371","hiv aids and human rights continued commitment in the second decade","1998"
"10347368","human rights and aids in south africa from right margin to left margin","1998"
"10339031","assuring high quality and evidence based health care a case study from hiv aids services","1998 Dec"
"10338952","syringe and needle exchange as hiv aids prevention for injection drug users in puerto rico","1998 Sep"
"10338809","typology of service patterns in end stage aids care relationships to the transprofessional model","1998"
"10338808","evaluation of the transprofessional model of home health care for hiv aids","1998"
"10338807","transprofessional model blending intents in terminal care of aids","1998"
"10338805","hiv healthcare delivery and managed care applications and implications from the special projects of national significance program","1998"
"10346416","use and cost of hiv service provision in england in 1996 national prospective monitoring system npms steering group and npms working party on costs","1998 Dec"
"10345917","validity of three measures of severity of aids for use in health services research studies","1999 Feb"
"10345498","urinary hiv 1 antibody patterns by western blot assay","1998 Nov-Dec"
"10344688","perianal diseases in hiv positive patients compared with a seronegative population","1999 May"
"10344290","identification of hsp 60 as the specific antigen of igm produced by brg lymphoma cells","1999 Apr-May"
"10344069","efavirenz in the management of hiv infection","1999 Jan-Feb"
"10343891","host genes and infectious diseases hiv other pathogens and a public health perspective","1999 Feb"
"10343512","characteristics of sex behavior of men in mexico city","1999 Mar-Apr"
"10343511","condom use by men with non stable partners in mexico city","1999 Mar-Apr"
"10343221","risk factors for recurrent bleeding and mortality in human immunodeficiency virus infected patients with acute lower gi hemorrhage","1999 Jun"
"10343168","hiv 1 rev promotes the nuclear export of unspliced and singly spliced rnas in a mammalian cell free export system","1999 May-Jun"
"10343158","no quantitative relationship between cr1 and lutheran expression on erythrocytes in lu gene product is not a common regulator of cr1 expression on erythrocytes","1999"
"10343069","seroepidemiology of kaposi s sarcoma associated herpesvirus kshv","1999 Jun"
"10343057","significance of plasma and peripheral blood mononuclear cell derived hiv 1 sequences in establishing epidemiologic linkage between two individuals multiply exposed to hiv 1","1999 Jun"
"10342923","ganciclovir ocular implant new preparation may benefit severely affected aids patients","1998 Jun"
"10342700","human immunodeficiency virus hiv infection in parenteral drug users evolution of the epidemic over 10 years valencian epidemiology and prevention of hiv disease study group","1999 Apr"
"10342698","simple sample size calculation for cluster randomized trials","1999 Apr"
"10342673","how hiv 1 lentivirus causes immune deficiency disease","1999 Jan"
"10342672","free radical spin traps as adjuncts for the prevention and treatment of disease","1999 Jan"
"10342651","desensitization to co trimoxazole trimethoprim sulphamethoxazole in hiv infected patients is patch testing a useful predictor of reaction","1999 Mar"
"10342650","epidemiology and outcome of hiv infection in north east scotland 1985 1997","1999 Mar"
"10342645","tuberculosis pandemic which way now","1999 Mar"
"10342643","long term non progression in hiv infection clinico pathological issues","1999 Mar"
"10342626","characteristics of septic arthritis in human immunodeficiency virus infected haemophiliacs versus other risk groups","1999 Feb"
"10342108","specific anti toxoplasmic igg antibody immunoblot profiles in patients with aids associated toxoplasma encephalitis","1999 May"
"10342091","oral contraception current use and attitudes","1999 Jan"
"10342071","solvent detergent fresh frozen plasma as primary treatment of acute thrombotic thrombocytopenic purpura","1999 Apr"
"10341809","hiv surveillance in south africa","1999 Apr"
"10341808","providing azt in pregnancy if not now then when","1999 Apr"
"10341608","rational treatment of hiv infection","1999 Feb 20"
"10341466","aids and primary care homework still remains let s not allow any opportunity to escape","1999 Mar 31"
"10341295","protein kinase c regulates no cgmp pathway in muscarinic receptor activation by hiv iga","1999 Jun"
"10341273","persistence of hiv 1 transcription in peripheral blood mononuclear cells in patients receiving potent antiretroviral therapy","1999 May 27"
"10341272","quantifying residual hiv 1 replication in patients receiving combination antiretroviral therapy","1999 May 27"
"10341202","trio amino terminal guanine nucleotide exchange factor domain expression promotes actin cytoskeleton reorganization cell migration and anchorage independent cell growth","1999 Jun"
"10341184","new cryptosporidium genotypes in hiv infected persons","1999 May-Jun"
"10340396","prolactin exerts hematopoietic growth promoting effects in vivo and partially counteracts myelosuppression by azidothymidine","1999 May"
"10340370","clinical effectiveness and cost effectiveness of screening for anal squamous intraepithelial lesions in homosexual and bisexual hiv positive men","1999 May 19"
"10340346","drug doings down under","1999 May 19"
"10340294","hiv pathogenesis gp120 antibody complexes bind cd4 and kill t4 cells immunotoxin therapy should prevent the progression of hiv to aids","1999 Feb"
"10340270","challenge of hiv aids in sub saharan africa","1999 Mar-Apr"
"10340202","evaluation of 2 techniques of hiv pre test counselling for pregnant women in west africa ditrame study group","1999 Mar"
"10340200","behavioural risk factors for hiv aids in a low hiv prevalence muslim nation bangladesh","1999 Mar"
"10340198","brief behavioural skills building intervention for female controlled methods of std hiv prevention outcomes of a randomized clinical field trial","1999 Mar"
"10340196","acceptability of female condom use among women exchanging street sex in new york city","1999 Mar"
"10340194","hiv prevention and the positive population","1999 Mar"
"10340165","risky sex behavior and substance use among young adults","1999 May"
"10340037","antibiotic troubleshooting in primary care","1999 May 15"
"10339917","viral sexually transmitted urogenital infections increased importance of viral std in industrial countries","1999 Apr 20"
"10339795","cerebral miliary granulomatosis with histoplasma capsulatum in an hiv seronegative patient","1999 Mar"
"10339598","multiplex detection of four pathogenic retroviruses using molecular beacons","1999 May 25"
"10339592","stable exposure of the coreceptor binding site in a cd4 independent hiv 1 envelope protein","1999 May 25"
"10339570","evidence for specific nucleocytoplasmic transport pathways used by leucine rich nuclear export signals","1999 May 25"
"10339495","susceptibility to x4 and r5 human immunodeficiency virus 1 strains of dendritic cells derived in vitro from cd34 hematopoietic progenitor cells is primarily determined by their maturation stage","1999 Jun 1"
"10339470","human herpesvirus 8 infection in patients with poems syndrome associated multicentric castleman s disease","1999 Jun 1"
"10339429","trans receptor mechanism for infection of cd4 negative cells by human immunodeficiency virus type 1","1999 May 20"
"10338755","hiv treatment strategies must shift to dm focus","1998 Oct"
"10337035","adherence to combination antiretroviral therapies in hiv patients of low health literacy","1999 May"
"10337023","early reduction of the over expression of cd40l ox40 and fas on t cells in hiv 1 infection during triple anti retroviral therapy possible implications for lymphocyte traffic and functional recovery","1999 May"
"10338197","distribution of hiv 1 subtypes in fukuoka japan","1999"
"10337948","generalized seizure following initiation of nelfinavir in a patient with human immunodeficiency virus type 1 infection suspected due to interaction between nelfinavir and phenytoin","1999 Mar"
"10337833","aids associated infections","1999"
"10337819","viral infectious diseases of the retina","1999"
"10337681","psoriasis associated with human immunodeficiency virus in an infant","1999 Mar-Apr"
"10337464","hiv disease treatment in the era of haart","1999 Mar"
"10337463","anti ifn alpha immunization raises the ifn alpha neutralizing capacity of serum an adjuvant to antiretroviral tritherapy","1999 Mar"
"10337462","ifn alpha kinoid vaccine in conjunction with tritherapy a weapon to combat immunopathogenesis in aids","1999 Mar"
"10337461","highly active antiretroviral therapy haart for the treatment of infection with human immunodeficiency virus type 1","1999 Mar"
"10337440","is age a negative prognostic indicator in hiv infection or aids","1999 Feb"
"10337197","kaposi s disease","1999 Apr 15"
"10337084","trend of hiv incidence rates among drug users in an hiv epicenter in northern thailand 1989 1997","1999 Apr"
"10336930","prenatal diagnosis of right ventricular outflow tract obstruction with intact ventricular septum and detection of ventriculocoronary connections","1999 Jun"
"10335997","cost effectiveness of transfusing virus inactivated plasma instead of standard plasma","1999 May"
"10335865","unintegrated hiv 1 circular 2 ltr proviral dna as a marker of recently infected cells relative effect of recombinant cd4 zidovudine and saquinavir in vitro","1999 Jun"
"10335834","drug company backs africa s war on aids","1999 May 13"
"10335800","hiv treatment guidelines","1999 May 15"
"10335785","audio computer interviewing to measure risk behaviour for hiv among injecting drug users a quasi randomised trial","1999 May 15"
"10335736","withdrawal of pneumocystis carinii pneumonia prophylaxis after combination antiretroviral therapy in patients with aids","1999 May"
"10335697","carnitine stands on its own in hiv infection treatment","1999 May 24"
"10335680","clinical progress and the future of hiv exceptionalism","1999 May 24"
"10335663","changes in ds dn in the hiv 1 env gene","1999 May"
"10335530","joint preserving operations and endoprosthetic joint substitutions in hemophiliacs indications and long term results","1999 Apr"
"10335522","effects of phosphodiesterase inhibitors on cytokine production by microglia","1999 Apr"
"10335503","assessment of the effectiveness of medical instruments sterilization by electrochemically activated solutions and computer modeling of the dynamics of hospital infections","1999 Mar-Apr"
"10335412","homeopathy in hiv infection a trial report of double blind placebo controlled study","1999 Apr"
"10335401","inhibition of human immunodeficiency virus replication by rd6 y664 a novel benzylhydroxylamine derivative","1999 Mar"
"10335399","human immunodeficiency virus type 1 entry and chemokine receptors a new therapeutic target","1999 Mar"
"10335104","nevirapine viramune a new hiv inhibitor","1999 Apr"
"10334955","colorimetric capture assay for human immunodeficiency virus i reverse transcriptase activity","1999 Jun"
"10334835","immobilized sample amplification for quantitative determination of retroviruses","1999 Jun 1"
"10334661","role of excitotoxicity in neurodegenerative disease implications for therapy","1999 Mar"
"10334405","moyamoya syndrome in a patient with congenital human immunodeficiency virus infection","1999 Apr"
"10334348","cytomegalovirus retinitis in immunosuppressed children","1999 May"
"10334271","thailand attacks aids with two pronged approach","1999 May 8"
"10334135","validity of medical history classic symptoms and chest radiographs in predicting pulmonary tuberculosis derivation of a pulmonary tuberculosis prediction model","1999 May"
"10333994","role of precise conceptualization in the treatment of a complicated hiv 1 infected neuropsychiatric patient","1999 Spring"
"10333698","neurologic cryptococcosis meningitis of the immunosuppressed patient","1999 Jan"
"10333659","terminal hiv disease and extreme poverty a review of 307 home care files","1999 Spring"
"10333596","viral hepatitis and pregnancy","1999 Jan-Mar"
"10333284","hiv surveillance a dynamic not static process to assure accurate local data","1999 May"
"10333282","disclosure of hiv status to sexual partners predictors and temporal patterns","1999 May"
"10333279","sexual activity substance use and hiv std knowledge among detained male adolescents with multiple versus first admissions","1999 May"
"10333276","learning from success global priorities for hiv prevention thomas parran award lecture","1999 May"
"10333245","characterization of neutralizing sites in the second variable and fourth variable region in gp125 and a conserved region in gp36 of human immunodeficiency virus type 2","1999"
